2024-02-08 16:33:09,318 INFO  Logger.cs: 70 - 
2024-02-08 16:35:00,660 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:32:50,112 INFO  SwAddin.cs: 294 - Assembly export called for file 00-SCARA
2024-02-08 19:32:50,119 INFO  SwAddin.cs: 299 - Save is required
2024-02-08 19:32:50,120 INFO  SwAddin.cs: 313 - Saving assembly
2024-02-08 19:32:51,277 INFO  SwAddin.cs: 316 - Opening property manager
2024-02-08 19:32:51,279 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00-SCARA
2024-02-08 19:32:51,281 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:32:51,282 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 00-SCARA
2024-02-08 19:32:51,282 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:32:51,284 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:32:51,285 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK4-1
2024-02-08 19:32:51,285 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:32:51,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK4-1
2024-02-08 19:32:51,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-BASE-1
2024-02-08 19:32:51,287 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:32:51,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-BASE-1
2024-02-08 19:32:51,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-GRIPPER-1
2024-02-08 19:32:51,289 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:32:51,289 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-GRIPPER-1
2024-02-08 19:32:51,290 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK2-1
2024-02-08 19:32:51,291 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:32:51,291 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK2-1
2024-02-08 19:32:51,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK1-1
2024-02-08 19:32:51,293 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:32:51,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK1-1
2024-02-08 19:32:51,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK3-1
2024-02-08 19:32:51,294 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:32:51,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK3-1
2024-02-08 19:32:51,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00-SCARA
2024-02-08 19:32:51,295 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:32:51,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00-SCARA
2024-02-08 19:32:51,295 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:32:51,297 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:32:51,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK4-1
2024-02-08 19:32:51,297 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:32:51,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK4-1
2024-02-08 19:32:51,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-BASE-1
2024-02-08 19:32:51,299 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:32:51,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-BASE-1
2024-02-08 19:32:51,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-GRIPPER-1
2024-02-08 19:32:51,300 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:32:51,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-GRIPPER-1
2024-02-08 19:32:51,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK2-1
2024-02-08 19:32:51,302 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:32:51,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK2-1
2024-02-08 19:32:51,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK1-1
2024-02-08 19:32:51,303 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:32:51,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK1-1
2024-02-08 19:32:51,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK3-1
2024-02-08 19:32:51,305 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:32:51,306 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK3-1
2024-02-08 19:32:51,493 INFO  SwAddin.cs: 339 - Loading config tree
2024-02-08 19:32:51,495 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-02-08 19:32:51,498 INFO  SwAddin.cs: 344 - Showing property manager
2024-02-08 19:33:03,306 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-02-08 19:33:03,405 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:33:06,715 INFO  SwAddin.cs: 294 - Assembly export called for file 00-SCARA
2024-02-08 19:33:08,145 INFO  SwAddin.cs: 313 - Saving assembly
2024-02-08 19:33:08,436 INFO  SwAddin.cs: 316 - Opening property manager
2024-02-08 19:33:08,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00-SCARA
2024-02-08 19:33:08,438 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:33:08,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 00-SCARA
2024-02-08 19:33:08,439 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:33:08,439 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:33:08,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK4-1
2024-02-08 19:33:08,440 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:33:08,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK4-1
2024-02-08 19:33:08,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-BASE-1
2024-02-08 19:33:08,441 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:33:08,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-BASE-1
2024-02-08 19:33:08,442 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-GRIPPER-1
2024-02-08 19:33:08,443 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:33:08,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-GRIPPER-1
2024-02-08 19:33:08,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK2-1
2024-02-08 19:33:08,444 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:33:08,444 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK2-1
2024-02-08 19:33:08,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK1-1
2024-02-08 19:33:08,445 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:33:08,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK1-1
2024-02-08 19:33:08,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK3-1
2024-02-08 19:33:08,485 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:33:08,486 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK3-1
2024-02-08 19:33:08,486 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00-SCARA
2024-02-08 19:33:08,487 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:33:08,487 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00-SCARA
2024-02-08 19:33:08,487 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:33:08,487 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:33:08,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK4-1
2024-02-08 19:33:08,488 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:33:08,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK4-1
2024-02-08 19:33:08,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-BASE-1
2024-02-08 19:33:08,489 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:33:08,489 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-BASE-1
2024-02-08 19:33:08,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-GRIPPER-1
2024-02-08 19:33:08,490 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:33:08,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-GRIPPER-1
2024-02-08 19:33:08,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK2-1
2024-02-08 19:33:08,491 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:33:08,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK2-1
2024-02-08 19:33:08,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK1-1
2024-02-08 19:33:08,493 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:33:08,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK1-1
2024-02-08 19:33:08,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK3-1
2024-02-08 19:33:08,494 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:33:08,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK3-1
2024-02-08 19:33:08,531 INFO  SwAddin.cs: 339 - Loading config tree
2024-02-08 19:33:08,532 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-02-08 19:33:08,537 INFO  SwAddin.cs: 344 - Showing property manager
2024-02-08 19:33:19,139 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:33:21,361 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:33:47,522 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:33:48,498 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-02-08 19:33:48,728 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:34:10,074 INFO  SwAddin.cs: 294 - Assembly export called for file 00-SCARA
2024-02-08 19:34:10,074 INFO  SwAddin.cs: 299 - Save is required
2024-02-08 19:34:10,074 INFO  SwAddin.cs: 313 - Saving assembly
2024-02-08 19:34:10,539 INFO  SwAddin.cs: 316 - Opening property manager
2024-02-08 19:34:10,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00-SCARA
2024-02-08 19:34:10,540 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:34:10,541 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 00-SCARA
2024-02-08 19:34:10,541 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:34:10,541 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:34:10,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK4-1
2024-02-08 19:34:10,542 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:34:10,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK4-1
2024-02-08 19:34:10,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-BASE-1
2024-02-08 19:34:10,544 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:34:10,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-BASE-1
2024-02-08 19:34:10,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-GRIPPER-1
2024-02-08 19:34:10,546 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:34:10,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-GRIPPER-1
2024-02-08 19:34:10,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK2-1
2024-02-08 19:34:10,547 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:34:10,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK2-1
2024-02-08 19:34:10,548 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK1-1
2024-02-08 19:34:10,548 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:34:10,549 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK1-1
2024-02-08 19:34:10,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK3-1
2024-02-08 19:34:10,549 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:34:10,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK3-1
2024-02-08 19:34:10,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00-SCARA
2024-02-08 19:34:10,550 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:34:10,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00-SCARA
2024-02-08 19:34:10,551 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:34:10,552 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:34:10,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK4-1
2024-02-08 19:34:10,552 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:34:10,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK4-1
2024-02-08 19:34:10,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-BASE-1
2024-02-08 19:34:10,554 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:34:10,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-BASE-1
2024-02-08 19:34:10,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-GRIPPER-1
2024-02-08 19:34:10,555 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:34:10,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-GRIPPER-1
2024-02-08 19:34:10,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK2-1
2024-02-08 19:34:10,556 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:34:10,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK2-1
2024-02-08 19:34:10,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK1-1
2024-02-08 19:34:10,557 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:34:10,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK1-1
2024-02-08 19:34:10,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK3-1
2024-02-08 19:34:10,559 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:34:10,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK3-1
2024-02-08 19:34:10,722 INFO  SwAddin.cs: 339 - Loading config tree
2024-02-08 19:34:10,723 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-02-08 19:34:10,726 INFO  SwAddin.cs: 344 - Showing property manager
2024-02-08 19:34:19,550 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-08 19:34:26,632 INFO  SwAddin.cs: 294 - Assembly export called for file 00-SCARA
2024-02-08 19:34:28,007 INFO  SwAddin.cs: 313 - Saving assembly
2024-02-08 19:34:28,284 INFO  SwAddin.cs: 316 - Opening property manager
2024-02-08 19:34:28,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00-SCARA
2024-02-08 19:34:28,285 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:34:28,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 00-SCARA
2024-02-08 19:34:28,286 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:34:28,288 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:34:28,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK4-1
2024-02-08 19:34:28,288 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:34:28,289 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK4-1
2024-02-08 19:34:28,289 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-BASE-1
2024-02-08 19:34:28,290 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:34:28,290 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-BASE-1
2024-02-08 19:34:28,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-GRIPPER-1
2024-02-08 19:34:28,291 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:34:28,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-GRIPPER-1
2024-02-08 19:34:28,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK2-1
2024-02-08 19:34:28,292 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:34:28,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK2-1
2024-02-08 19:34:28,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK1-1
2024-02-08 19:34:28,294 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:34:28,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK1-1
2024-02-08 19:34:28,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 01-LINK3-1
2024-02-08 19:34:28,295 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
2024-02-08 19:34:28,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 01-LINK3-1
2024-02-08 19:34:28,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00-SCARA
2024-02-08 19:34:28,296 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 00-SCARA
2024-02-08 19:34:28,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00-SCARA
2024-02-08 19:34:28,297 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-02-08 19:34:28,297 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-02-08 19:34:28,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK4-1
2024-02-08 19:34:28,298 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK4-1
2024-02-08 19:34:28,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK4-1
2024-02-08 19:34:28,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-BASE-1
2024-02-08 19:34:28,299 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 01-BASE-1
2024-02-08 19:34:28,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-BASE-1
2024-02-08 19:34:28,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-GRIPPER-1
2024-02-08 19:34:28,300 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 01-GRIPPER-1
2024-02-08 19:34:28,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-GRIPPER-1
2024-02-08 19:34:28,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK2-1
2024-02-08 19:34:28,301 INFO  ExportHelperExtension.cs: 1136 - Found 112 in 01-LINK2-1
2024-02-08 19:34:28,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK2-1
2024-02-08 19:34:28,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK1-1
2024-02-08 19:34:28,302 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 01-LINK1-1
2024-02-08 19:34:28,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 01-LINK1-1
2024-02-08 19:34:28,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 01-LINK3-1
2024-02-08 19:34:28,303 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 01-LINK3-1
